,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region,Unnamed: 0
113,219316.65619999994,528.4341392197576,-1.0326391080861186,545.1500542827636,531.6970950081685,2117.078147118795,98.0,159.56765412329864,199.0,0.9021307331166486,0.22078516322305103,28.593274619695755,31.43634907926341,613.3593697825116,2498.0,78528.0,2990342.0,125688180.0,71426.0,2234035.0,84671093.0,3526448971.0,2551786.0,80538219.0,3029895113.0,124088193999.0,102731222.0,3295503757.0,123345415547.0,4974169383661.0,2498.0,4.380495965961018e-12,521708.37950360274,-1118468.4496868937,-9.393374966748524e-12,-11337.669335468383,-119747.15086016149,-22481283.921111025,509482.767013611,967745.7141354383,68339307.7583653,40191210.047213815,631742.7888597527,10804341.013434501,-92764545.03177972,-1822674088.9347713,0.16525488549642176,1.7043570579126745e-05,0.00017638354233265056,2.928630206330067e-06,-3.852789303268723e-11,9.434197625103246e-10,5.4277901220314027e-11,115,1.0253019235969087,3.8834778250259316,3.9817372842450274,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,115,
114,215804.78019999995,524.1862074621191,-0.22692763223108153,585.319681637247,502.27435861861136,2383.6522808968202,104.0,139.1314076484947,178.0,0.840916866233322,0.5134496606867156,35.8653376729048,28.290480065093572,693.1900415470493,2458.0,69538.0,2416696.0,94714054.0,88157.0,2459359.0,85990135.0,3411733807.0,3753253.0,102299237.0,3520012513.0,138353260901.0,175951439.0,4669554727.0,156554787115.0,6037087078675.0,2458.0,4.334310688136611e-13,449432.5972335232,915236.123332193,4.831690603168681e-12,-34644.851098454084,1274755.845959559,-10223935.695752406,591472.4267697317,-1396993.6092055237,66189903.59300105,-195579979.73521125,-1086963.8374607172,-24191659.031393096,394544463.3845922,-3766550105.9834566,0.17228495254088955,0.0006842296813656427,0.0005594217448520744,2.9797561639962142e-06,3.71363490503332e-11,-2.8444612373632873e-08,1.1585148526345028e-10,116,1.1653385676446484,4.072393865569847,4.745717634188018,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,116,
115,313786.1205999999,632.0798188021483,0.7433421059076698,877.5860095257663,501.06111064710984,2981.724643055693,99.0,150.62674874090655,194.0,0.8255948255948256,0.8209821565828975,54.47537772803582,32.16983771684387,1008.353062622413,3574.0,114975.0,4942355.0,236936841.0,194695.0,6921319.0,305878005.0,14812361545.0,11960667.0,451096897.0,20263317159.0,985663959703.0,796116805.0,31267915645.0,1418349478491.0,69058711898383.0,3574.0,-9.094947017729282e-12,1243627.9085058754,-2072533.282575867,-4.845901457883883e-12,658012.4457190819,-5694957.679939266,411827029.24555755,1354583.3332400676,-5366772.435801187,547886135.8187802,-6339639973.868663,-3027925.1889618943,675950469.8719056,-9400465598.521101,451850869673.1434,0.203406750186554,0.010690209390100226,0.0006762983001765003,0.00022538667019192157,8.549871611510998e-08,2.3239056171811427e-05,2.0813796872506495e-08,117,1.751455043861581,3.397643775869866,5.950820328492185,Multiple Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,117,
116,211151.54449999996,518.5040948626215,-0.19568326101636405,712.0106820817167,408.94384544956245,2438.873422801051,108.0,162.66444906444906,196.0,0.7937293729372937,0.8186093417442538,33.65987525987526,23.09313929313929,833.508770019848,2405.0,55539.0,1590873.0,51451329.0,80952.0,1758505.0,48273747.0,1519423759.0,3570784.0,73541331.0,1908901325.0,57215366037.0,182057538.0,3583798645.0,87569074515.0,2468949413131.0,2405.0,4.938272013532696e-12,308303.1367983368,473702.6481140745,1.325872744928347e-11,-110930.81205821197,-151358.34478084042,-24459634.986112002,845949.777962578,-1451446.7050009267,77461227.34032929,-240713890.0574102,4916265.975362492,-96865323.01182581,71720446.46925417,-16874164515.297165,0.19955877001930572,0.01011170363550462,0.0006481620037701477,0.0002940663699056938,1.2738021552214746e-07,2.9567764131602845e-05,-1.602031029881224e-08,118,1.741096461053192,3.425332630783683,5.963834521387491,Multiple Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,118,
117,232661.78499999995,544.2739982864056,-0.9194717961696465,730.716002950422,448.1913096314558,2702.3465322004618,102.0,131.26037735849056,163.0,0.8388730610952834,0.7898041623975143,28.4611320754717,35.70075471698113,843.3,2650.0,94607.0,4153881.0,206592131.0,75422.0,2389688.0,98455078.0,4714621748.0,2756464.0,77012058.0,2916270856.0,131611451562.0,115024508.0,2858903156.0,99149071690.0,4188214566488.0,2650.0,-3.218758592993254e-12,776339.6984905663,2863617.989738133,-1.9870327605531202e-11,-302934.32226415083,1860890.10222228,-206220455.28642085,609868.4966037738,-4152079.637881667,195938799.86583036,-2268232710.9639993,1857326.373698254,-156876774.19669348,2472613544.2532167,-104560580217.58568,0.19739525740040442,0.00800538219112766,0.001902086136229434,0.00011849208278707998,3.884344020766003e-08,4.118847440869403e-06,-4.068951623193888e-08,119,1.6303662905719525,3.698217257168531,6.0294487512990385,Multiple Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,119,
118,109746.12499999997,373.8089167361424,0.4889759557796414,434.3477407041243,358.6423829272252,1823.944525530077,102.0,129.2192,162.0,0.7763975155279503,0.5641045860681335,23.5408,25.164,507.19317523010886,1250.0,31455.0,917775.0,29360769.0,29426.0,762628.0,22964148.0,755062762.0,848800.0,22746920.0,703051376.0,23587263746.0,27157508.0,753434902.0,23839794270.0,813192229540.0,1250.0,-2.3447910280083306e-12,126241.37999999996,-87597.27264000039,3.6841640849161195e-12,22152.135999999984,244117.57939200007,3375861.864189566,156088.4192,344758.7937023997,14274836.617158808,88774699.33804357,-172815.55740672065,8867578.503655814,56923406.25153843,1283194304.8633566,0.18069107148799998,0.001168881363540509,0.0006808961477182158,2.3336067483014302e-05,-2.365046126350428e-10,-4.139060280895388e-08,-2.93206575114491e-09,120,1.2110887094798861,4.1992725058803515,5.085691519901002,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,120,
119,1183765.6026999997,1227.6877359715268,-1.4031850055737094,1787.1072662160116,1004.0699007081196,6527.542552211616,96.0,156.1299414076986,196.0,0.7738177226813591,0.8272453306778953,59.54965512126381,91.05977898093896,1715.5290393636592,13483.0,1227759.0,141869727.0,18155102547.0,802908.0,69662014.0,7956540364.0,1019231587642.0,58073166.0,4892013426.0,553800530116.0,70773206786046.0,4699397940.0,387401050450.0,43599206557060.0,5563940480478718.0,13483.0,-1.538325022920617e-10,30070263.81814138,-239906592.06310466,-4.191065272607375e-10,-3450611.0220277444,136670803.03222558,-13397954852.288265,10260271.505896319,14849157.955387944,21493717588.93946,-223760424883.72382,19169673.646785222,-6468602917.513399,368938926220.2046,-24752295389306.63,0.22185075833879858,0.013315834310759379,0.0005244140268085037,0.00016817608025859713,3.2003980811441695e-08,1.2423806349206523e-05,-3.834253857823273e-08,121,1.779863398908438,3.6525745687514974,6.501083786704562,Incomplete,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,121,
120,569977.4747999999,851.890756214463,-0.14869223758091055,1437.7531414611276,615.5426741853097,4715.022868524898,102.0,152.2333641404806,200.0,0.7589431844750993,0.9037180083386211,69.63662969808996,40.093345656192234,1584.4445583863135,6492.0,260286.0,12358008.0,648659592.0,452081.0,16982346.0,742417286.0,36119938656.0,40863345.0,1472944426.0,60078882942.0,2709751228408.0,4331662475.0,151149929940.0,5829026587892.0,245876972972382.0,6492.0,3.171862772433087e-11,1922271.432532347,-954880.3450753568,-2.8825297704315744e-10,-1143093.7975970432,-26491831.41301801,-351601899.53895247,9381947.809457788,-6201390.7663374385,2023213618.5785875,6624196240.039625,179422400.10166684,-4595901320.959168,-14537527838.70269,-1446895363272.833,0.2682153010062846,0.034269967749344744,0.005839532602737491,0.002032572226339049,6.984327869886076e-06,0.0003684807873429497,5.052508975603226e-07,122,2.3357489281535835,3.2794384046577143,7.659944738624954,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,122,
121,239334.34939999995,552.0235122434028,-0.34222265738637647,601.5390520653717,514.9577735997377,2009.403934990359,96.0,152.0733675715334,203.0,0.9419488597097443,0.5168647523379358,30.544387380777696,29.260821716801175,615.9305195393389,2726.0,79765.0,2869715.0,115296067.0,83264.0,2377072.0,84371932.0,3350524354.0,3224312.0,90370554.0,3135570954.0,121576131204.0,139932110.0,3880578460.0,131852736556.0,4992985637398.0,2726.0,-1.0771827874123119e-11,535725.5557593544,-25691.945447470775,-2.9821478619851405e-11,-59301.05942773293,188640.8226361814,-35362802.3209383,681064.1291269258,-352835.528840238,96245508.42010781,-141795386.8872179,-157897.94689974867,-15642149.809112603,-49485777.802256174,-6785157916.692722,0.16374340470831952,0.0006372545457990967,1.0566660355156153e-05,9.581220725617783e-07,-2.001936181839838e-12,-1.6025912746685906e-08,2.2991738733940636e-12,123,1.1681327730240871,3.340438044863609,3.9020751564616876,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,123,
122,326955.65559999994,645.2076178136234,-0.3510157374135189,694.7834085797151,622.9774186675554,2542.000548452872,102.0,158.08297529538132,193.0,0.9094017094017094,0.4427404422407547,38.05907626208378,34.00698174006445,736.3651637604809,3724.0,126642.0,5365228.0,257919432.0,141732.0,4738883.0,198715741.0,9484441457.0,6644234.0,216077687.0,8769032333.0,405922724201.0,347657616.0,11029823285.0,431234309911.0,19205272698431.0,3724.0,1.5347723092418164e-12,1058515.8184747586,3470365.151836547,7.565859050373547e-11,-80994.53598281428,28878.7969578835,-53675696.00067259,1250045.0032223398,-3707502.8711513355,221170397.0074324,-1284025577.9938016,-366908.726481674,-17690385.85851594,-622724039.2694917,-6737582341.823087,0.16646463252969235,0.00032717255115393453,0.0002976134803129878,2.3805224438134535e-07,1.9168459212893808e-12,-1.4956189196231694e-09,-5.835690046664991e-13,124,1.1152625885954914,3.6586949501993162,4.0804056010405425,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,124,
123,54609.67179999999,263.68768204216263,0.7601421668688825,314.76608226556743,231.6285280290825,1088.0902350512306,104.0,132.2299035369775,165.0,0.8579310344827586,0.6771172795337643,15.017684887459808,15.17363344051447,350.84363155115125,622.0,9438.0,176514.0,3646860.0,9341.0,151781.0,2919881.0,61276667.0,174601.0,2968403.0,57824607.0,1215697481.0,3685523.0,64631021.0,1267572485.0,26601454391.0,622.0,-3.446132268436486e-13,33305.247588424434,-42221.97022363299,-5.400124791776761e-13,10044.090032154341,-35761.31100795075,1199531.4566495514,34320.80546623794,17393.46948439319,1504418.1790430064,-2688791.3805024447,32582.117813091198,1128860.260069379,-1636719.74425432,119123667.52641036,0.17479671698664812,0.0027028889550651043,0.0003058450510228861,6.7299514833019565e-06,2.5285420232355024e-10,7.094917005201358e-08,-1.7114554273918514e-10,125,1.3589262296138516,3.4568217363814036,4.697565728667989,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,125,
124,162160.87429999997,454.3893019950931,-0.4480300717580806,613.393226179122,370.1865278410409,2161.987556579077,108.0,164.2571737953438,195.0,0.8158127208480566,0.7973584125991962,31.831618841364374,22.729290741743366,655.9669251570539,1847.0,41981.0,1193401.0,38265137.0,58793.0,1213522.0,31475292.0,936660556.0,2307159.0,44773810.0,1079787728.0,29933392504.0,102082967.0,1899722512.0,43355934630.0,1133598546994.0,1847.0,1.829647544582258e-12,239202.6453708716,266165.75385537255,-1.4495071809506044e-11,-122801.19057931783,-930225.8286839859,-27625684.447863482,435682.6334596644,151643.68514329492,53208476.84347838,95605327.5205196,905394.0573968115,-61746476.25785711,-233173459.99399087,-10883136476.970753,0.1978318280893719,0.008500375395568624,0.0006372026485780523,8.149920590966033e-06,7.442480661650768e-11,-3.9659071355214687e-07,5.825772890642126e-10,126,1.6569841959308544,3.524635526294086,5.84026536348573,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,126,
125,232135.00359999994,543.6574898782866,0.3586224593586571,677.5297659873802,449.5542602773968,2364.303501151462,93.0,162.68419062027232,203.0,0.8746278531260337,0.7481589254334619,34.819591527987896,33.17246596066566,674.705066306753,2644.0,87708.0,3349456.0,140149848.0,92063.0,3212902.0,127121380.0,5467939498.0,4010029.0,144052540.0,5776627374.0,250168770352.0,195373817.0,7123770892.0,286758391762.0,12408916345444.0,2644.0,-7.830180948076304e-12,439965.3555219365,-149338.70659456198,2.9686475500056986e-11,158945.26626323746,-50522.630420599344,68290846.20419723,804432.94515885,-38828.99696856154,102260061.16590211,-108845306.59842472,-273807.91956068826,68678019.45855471,52569665.27663953,26205072819.58936,0.1780067650503161,0.004785945342753776,1.239954278459201e-07,1.0881029947004317e-06,-1.0617719116646797e-13,7.111124044210623e-08,-3.8531434269653837e-13,127,1.5071145484625403,3.4895935497474513,5.259217207045423,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,127,
126,85250.78989999997,329.46119182779177,-0.6782036996628392,346.964085409379,317.1836571226625,1217.6625972101026,97.0,165.05767250257466,201.0,0.94180407371484,0.4053342451258972,18.06282183316169,18.39752832131823,384.6268015882408,971.0,17864.0,403576.0,10129910.0,17539.0,315995.0,7095303.0,178024361.0,394635.0,7075013.0,157459009.0,3915498419.0,9886231.0,177298577.0,3913600593.0,96380459567.0,971.0,-5.755396159656812e-13,74922.55406797118,-51670.51054631708,1.0942358130705543e-12,-6679.249227600403,51344.9695197812,-1002102.7197064472,77831.16786817709,55996.58847143881,4405720.728871632,4617611.258161738,-53691.73066932795,-1080380.5967041394,5537776.984515469,-117389896.03615142,0.1620142971467599,0.00021025895007268847,0.00010588995573806306,2.8061967637200234e-08,-3.592864534477059e-14,2.860815281680195e-10,3.238975408758307e-14,128,1.0938901725166743,3.5094773448191225,3.83898277816755,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,128,
127,311678.99499999994,629.9539837935092,-1.4182255531598245,852.6890180633193,551.5560056989824,3422.676098361564,99.0,161.6850704225352,200.0,0.7205195859549421,0.7626231094975601,34.12957746478873,45.18788732394366,912.6976428149686,3550.0,160417.0,9061651.0,583906903.0,121160.0,5314440.0,293752690.0,18632472744.0,4928614.0,208708682.0,11085692924.0,681244722686.0,224755640.0,9199856490.0,465574928056.0,27431689400790.0,3550.0,-1.2747136679536197e-11,1812745.6791549304,10601743.649861207,8.739675649849232e-12,-160524.42816901393,-1010110.2176964802,-175742656.18687636,793474.3943661969,-3047710.282840708,244855860.15228832,1820412600.7667525,2382235.0752628488,-83374779.4346012,-537070986.8602757,-58748402517.77852,0.20680183086856796,0.007190307922727859,0.0007434193423151194,0.00010454750081903185,2.0168179694965446e-08,6.978856814561813e-06,2.1042027115409668e-08,129,1.5459699636172277,4.013979335790392,6.205491487712177,Poorly Segmented,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,129,
128,2107.1255999999994,51.79648288874262,-0.3168165040348725,55.68838345786556,50.08043866360011,152.85944863548718,169.0,178.33333333333334,189.0,0.9230769230769231,0.4373368651615748,3.0,2.0833333333333335,66.2559053971795,24.0,50.0,148.0,506.0,72.0,147.0,435.0,1497.0,268.0,527.0,1495.0,4997.0,1116.0,2097.0,5625.0,18027.0,24.0,-1.7763568394002505e-15,43.83333333333333,15.027777777777757,0.0,-3.0,3.5000000000000004,-3.8125000000000018,52.0,-13.333333333333343,46.861111111111114,-20.467592592592617,0.0,-27.0,31.500000000000007,-34.312500000000014,0.16637731481481483,0.00030952945494684496,0.0003941296646884865,1.8990149447353717e-06,-5.193035459397649e-11,1.1833368254692414e-09,-1.5398660854184995e-12,130,1.111978747469348,2.7449072704928184,3.052278548562111,Crystal,../Images/Additional/crystal size L3 L4 L5/L3/L3_10nM_01.tif,130,
