,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region
122,116682.08009999998,385.4403177474767,-0.6585185692305253,487.06849597414947,312.1745741305626,1484.569683686718,157.0,210.2415349887133,235.0,0.9084073820915927,0.7676031672476125,22.431903686982693,20.86756960120391,498.02233132661826,1329.0,27733.0,720441.0,20959171.0,29812.0,558099.0,13426693.0,368305113.0,843660.0,14741233.0,332435183.0,8600433895.0,26810086.0,447799641.0,9610746931.0,236911158279.0,1329.0,1.1368683772161603e-13,141720.69224981192,10585.47003155359,-9.194423000735696e-12,-64004.98495109109,-62913.1675716967,-14296496.825340675,174920.08728367186,7606.546067609075,16094172.162213478,16359306.519870153,37605.0337083108,-15553519.228213042,8593427.345597077,-3016548793.9549885,0.17927382476880777,0.005606074967416581,1.2393160584830823e-05,2.343128113903876e-07,1.3801693491844153e-13,1.7500237192151695e-08,-3.746750265550008e-13,124,1.5602439671157844,3.0479690145377614,4.755575266888385,Incomplete,../Images/Additional/crystal size L3 L4 L5/L4 10nM/L4_10nM_09.tif,124
123,153117.79359999998,441.537801115733,0.7500080327546368,809.0185200813646,315.88734115648543,2282.1327930861285,161.0,208.625,234.0,0.6992782678428228,0.9206209578736804,29.711009174311926,38.96731651376147,779.9645633616952,1744.0,67959.0,3092057.0,150956265.0,51816.0,2362615.0,115050237.0,5833252381.0,2032088.0,97630637.0,4879263063.0,251442765575.0,90258078.0,4423777159.0,223540604409.0,11601290016037.0,1744.0,1.9610979506978765e-12,443877.1370412844,-4126300.5822117506,3.069544618483633e-12,343484.5275229358,-3587237.4976275163,202850411.38499033,492582.3486238533,-1964923.1767527983,177413772.2640271,-2860302709.9085245,612455.4308559918,172174831.78233552,-2127558832.5877602,106238388151.94034,0.3078903178082185,0.05127031595565674,0.008212602108607338,0.002848230832809851,1.2881922878509657e-05,0.00047929977619087566,-4.88024473820205e-06,125,2.56109826091635,2.8208659461301453,7.2245148689120695,Incomplete,../Images/Additional/crystal size L3 L4 L5/L4 10nM/L4_10nM_09.tif,125
124,254259.82239999995,568.9759753425616,0.7845614809207064,658.2462502713173,600.8322145256504,2448.462124196,155.0,192.38984806629836,221.0,0.8668063454055672,0.40845765698259684,35.92990331491713,39.735497237569064,743.1302046075102,2896.0,115074.0,5391140.0,271884972.0,104053.0,4209112.0,199271584.0,10117431646.0,4557481.0,193956104.0,9438357616.0,487557724850.0,224616355.0,10081810060.0,504210110200.0,26490683686234.0,2896.0,-1.2789769243681803e-11,818617.390883978,-7390994.725540669,6.0254023992456496e-12,74514.30593922627,-353280.9527973446,37790181.822340935,818866.7703729285,7507746.698277389,188910360.9960341,2056916549.851187,2022895.535832672,58725160.0196464,682464524.864245,22970092927.83385,0.19524503235279114,0.00031575213697434076,0.004439671373502622,1.3751755207321146e-05,1.0434590329577564e-09,3.441363856182277e-08,3.233732358841153e-09,126,1.0955575189838889,3.719675004888805,4.075117919782365,Crystal,../Images/Additional/crystal size L3 L4 L5/L4 10nM/L4_10nM_09.tif,126
125,876739.8433999998,1056.5509164549494,0.005017679423948551,1587.0676304983024,814.5118828286454,5469.388656396462,158.0,202.2216102543561,231.0,0.8286449257323044,0.8582582071760754,86.82395353494893,51.74924894852794,1707.0895421154685,9986.0,516768.0,31458834.0,2087040822.0,867024.0,44934019.0,2784077903.0,188157388453.0,93183488.0,4938363799.0,311411764303.0,21313240310881.0,11114601834.0,608580081961.0,39131985378305.0,2712363781965235.0,9986.0,-2.192024339819909e-11,4716478.119367113,-29078611.015242364,-9.622169727663277e-11,66178.17965151189,45848219.33283542,-697252121.1658027,17905036.51031443,104696578.20565328,6326349580.670203,68424600841.00475,-85129114.36268096,4640639613.837631,137893842809.76428,3191295608902.8086,0.22684988133879666,0.017493316104454475,0.0016852449534992108,7.312107310731451e-05,-1.6713611469619258e-08,-5.6400087132620355e-06,1.9481054739726888e-08,127,1.9484892288946323,3.4462228019099603,6.714928009892638,Crystal,../Images/Additional/crystal size L3 L4 L5/L4 10nM/L4_10nM_09.tif,127
126,135119.42909999998,414.7763257373293,-1.5407445461741573,445.86388330297154,388.10069872611166,1451.9125972101024,153.0,209.682261208577,233.0,0.9505867819641755,0.49226286325021745,20.635477582846004,22.686159844054583,454.1309481856527,1539.0,34914.0,1009810.0,32848038.0,31758.0,718882.0,20732682.0,672454372.0,820406.0,18516530.0,525131022.0,16735819256.0,23747514.0,534491764.0,14885118012.0,465151440658.0,1539.0,2.9771740628348198e-12,217745.41520467834,59712.338588511004,2.632560835991171e-12,-1585.064327485388,-33311.57254083911,-666128.4013363977,165064.5029239766,-29914.5342270561,15878580.397284167,8704764.955640165,5674.678544965308,-371362.16896900267,2152554.436662817,-140991720.134227,0.16162403378676185,0.0004965030288894025,3.879069251704196e-06,1.9131099238390898e-07,-9.458169883539158e-15,5.750726654504115e-10,-1.645346164890936e-13,128,1.148835559344417,3.2564032467808226,3.741071845466422,Crystal,../Images/Additional/crystal size L3 L4 L5/L4 10nM/L4_10nM_09.tif,128
127,75680.92779999998,310.4189911348961,-1.205807670594426,334.4874901334583,297.3641811662325,1157.5614161306667,159.0,181.53944315545243,199.0,0.9229122055674518,0.4578793203247564,18.533642691415313,17.041763341067284,377.716775507787,862.0,14690.0,317164.0,7765490.0,15976.0,267460.0,5726920.0,138889702.0,352188.0,5764786.0,120243918.0,2837853772.0,8575390.0,137927590.0,2795660290.0,63926774200.0,862.0,1.8829382497642655e-12,66820.49651972161,82977.99565032496,1.922018100231071e-12,-4799.21113689095,12289.790257373808,-1480048.9359511684,56094.52436194894,-59224.81874020903,2634600.93158241,-3719111.5513101895,-31208.295142683226,26306.16021971972,535501.706498055,-69132303.40971409,0.16542091838662387,0.00037524142487959424,0.00015249174794291224,1.9375487507997e-06,-2.1516844199339174e-11,3.0651632538842204e-08,-2.542068266174283e-11,129,1.1248412260738059,3.460701671290628,3.892739911010219,Crystal,../Images/Additional/crystal size L3 L4 L5/L4 10nM/L4_10nM_09.tif,129
128,71817.86419999998,302.39269951151226,-1.5432369360669274,347.02381839232845,269.25423328433783,1186.3373215278461,159.0,180.15892420537898,193.0,0.9068736141906873,0.6308614028273866,13.463325183374083,17.62469437652812,367.4665048681308,818.0,14417.0,324199.0,8222405.0,11013.0,193332.0,4343022.0,110609880.0,190509.0,3324168.0,73701494.0,1860258012.0,3704895.0,64057092.0,1395627846.0,34746040944.0,818.0,-6.252776074688882e-13,70103.78117359414,37381.272176756145,7.762679388179095e-13,-768.7591687041568,5323.729670434846,343879.0105306735,42237.39975550121,-12794.791626066366,2853945.887383607,2090920.842454709,2698.6870236308846,-305730.2958767814,-739955.6295297148,1563964.3386505765,0.1678929180975355,0.0017396746283307278,1.6154932448918976e-05,1.826269798912631e-06,7.102213829294768e-12,5.894507135643233e-08,6.92529131505264e-12,130,1.2888332865164813,3.4186048871914325,4.406011772060238,Crystal,../Images/Additional/crystal size L3 L4 L5/L4 10nM/L4_10nM_09.tif,130
129,91747.76049999997,341.78483993514214,-0.5619764900773064,471.19936832150853,257.51137118431825,1503.3668093385384,158.0,182.1244019138756,207.0,0.8657829328914665,0.8374578343481358,23.289952153110047,20.483253588516746,475.0137187492588,1045.0,21405.0,520665.0,13997913.0,24338.0,446289.0,9985903.0,251556081.0,699108.0,11891095.0,249324693.0,5934160267.0,22426046.0,361521789.0,7189735843.0,162754976337.0,1045.0,1.0516032489249483e-12,82220.95693779904,-35305.6521599778,-1.4210854715202004e-12,-52232.425837320574,-579.8898605802198,-8674522.901836026,132277.14449760766,4069.9474233647743,10936953.73177492,-4513389.466082649,-17602.602455071603,-13124934.353271302,-13310197.734453058,-1861313210.4051242,0.1964223359679556,0.011252258154627402,2.0136344256471623e-06,1.0482195558552605e-06,-4.976462045283687e-13,-1.1092214281460595e-07,1.4392859250646846e-12,131,1.8298196547764851,3.1905110881064718,5.838059897799532,Crystal,../Images/Additional/crystal size L3 L4 L5/L4 10nM/L4_10nM_09.tif,131
130,145567.26019999996,430.51363753706215,0.13402163596748645,605.417854438641,364.547972210389,2100.773266100231,158.0,205.94089264173704,230.0,0.7605504587155963,0.7983884441473222,28.09891435464415,18.919179734620023,654.5600598875552,1658.0,31368.0,755234.0,20482758.0,46588.0,917923.0,23165279.0,658245751.0,1736758.0,36621721.0,975632969.0,29003511853.0,74619034.0,1691942659.0,47372583611.0,1461234851155.0,1658.0,2.1884716261411086e-12,161777.17008443907,72967.49673258758,1.4480860954790842e-11,36516.254523522315,562308.3511533812,11575873.599097945,427685.77804583847,1711550.0256431154,52242719.25544598,484408586.67579836,1783007.607238216,49439534.97368062,736136507.0786115,14121444837.358175,0.21443094494154072,0.010062606426041152,0.0020456137937015294,0.0006931826410064895,7.604442347405467e-07,3.562963121923347e-05,-3.210435278865365e-07,132,1.6607357620665641,3.4699559167248575,5.762679883699439,Crystal,../Images/Additional/crystal size L3 L4 L5/L4 10nM/L4_10nM_09.tif,132
131,160053.74869999997,451.4274716141499,1.2446478544283637,515.0310981935235,433.71834753135215,1999.7009822917694,158.0,189.58091058694458,221.0,0.8404794836330106,0.5392890979924435,21.11464618760285,29.720241360394954,549.963926544278,1823.0,54180.0,1944200.0,77330538.0,38492.0,1174377.0,42053101.0,1654997175.0,1067142.0,32914897.0,1156139485.0,44292241927.0,34311812.0,1059234111.0,36319963471.0,1347780125013.0,1823.0,-4.1175951537297806e-12,333957.32309380145,-302139.74571822555,-7.347011887759436e-12,30385.469555677468,-804121.0960248003,13368450.2291351,254397.03894679097,-83977.68363920684,27330751.431213446,-13623614.412184086,1036479.3009984875,4158148.8629091447,-133495818.3182525,1391882977.3474874,0.17703765171627378,0.0009075043377814742,0.000590888352639167,1.0086196056966793e-05,-7.780351446513316e-10,-4.989430915508946e-08,3.100682724912847e-11,133,1.1874782358758607,3.8826800736998988,4.610598084387512,Crystal,../Images/Additional/crystal size L3 L4 L5/L4 10nM/L4_10nM_09.tif,133
